"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","ClaimFreq"
"421","2",18,6,"3","1","1","3","2",3.66,0.027682072603894
"422","2",55,1,"2","2","1","1","1",3.49,0.022160808038185
"423","1",60,5,"4","2","3","2","2",0.91,5.63472286242011e+21
"424","2",61,1,"2","2","2","1","1",1.61,5.35299665040479e-05
"425","2",54,4,"2","1","4","1","1",3.22,0.0186650614423879
"426","2",46,6,"2","2","1","3","2",0.08,6.55581063526061
"427","2",43,3,"1","2","2","3","2",4.75,0.0475995842069835
"428","2",34,4,"2","2","2","3","2",3.41,0.0226412451145807
"429","2",25,5,"1","2","3","3","3",5.14,0.0586456303429114
"430","2",48,6,"3","2","3","2","2",1.59,3.41037907847197e-05
"431","2",41,6,"2","1","2","1","2",2.61,0.0082142476807869
"432","1",66,6,"1","2","3","2","3",5.06,0.0570658355690939
"433","1",46,4,"3","2","3","3","2",0.97,6.14251197632265e+67
"434","2",57,5,"2","2","2","3","1",3.43,0.0222468947534744
"435","2",37,5,"2","2","2","1","2",1.88,0.000664675728338605
"436","1",38,3,"3","2","1","2","2",4.17,0.0345114813950758
"437","1",63,3,"3","2","1","2","2",1.68,8.70954397366286e-05
"438","1",26,7,"1","2","3","2","1",3.2,0.0176118153514129
"439","2",32,4,"2","2","4","3","3",3.8,0.0327140208867987
"440","1",19,6,"3","1","3","1","1",3.85,0.0317296507183438
"441","1",55,6,"3","2","2","3","1",3.78,0.0273040934238181
"442","1",66,7,"1","2","1","1","3",1.88,0.000553588829730468
"443","2",36,7,"1","1","1","3","3",0.08,6.5245112346472
"444","2",47,5,"4","2","2","3","2",5.25,0.0566354563325584
"445","2",40,3,"2","2","2","3","1",3.69,0.0283123323261817
"446","2",51,7,"2","2","2","1","3",5.38,0.0663822467645059
"447","1",49,2,"4","2","4","3","2",6.53,0.0796908510824829
"448","2",34,3,"2","2","4","3","2",1.95,0.000943433115304885
"449","2",39,3,"4","2","2","2","1",2.25,0.00292403248665077
"450","1",50,1,"2","2","3","2","1",5.62,0.0682585352214996
"451","1",60,2,"4","2","3","1","3",0.08,6.2845552741077
"452","2",49,6,"3","2","2","3","1",0.15,12.6060989840614
"453","2",48,2,"1","2","3","1","1",2.25,0.00283056838076297
"454","1",73,6,"2","1","4","1","1",0.08,6.23553050351357
"455","2",45,5,"2","2","1","3","2",5.07,0.0537508665956705
"456","2",34,7,"4","2","3","3","1",2.82,0.0102213998919525
"457","2",40,5,"3","2","4","3","2",2.08,0.00147323591639585
"458","1",18,4,"3","1","2","1","2",5.53,0.0713928603227217
"459","2",39,4,"3","2","4","3","1",4.42,0.0399353958254899
"460","1",60,7,"2","2","1","2","2",5.71,0.0664119873204722
"461","1",52,9,"1","2","2","3","2",2.5,0.00557735335061713
"462","1",58,5,"2","2","3","3","1",2.87,0.0121267945116311
"463","2",49,3,"1","2","2","2","1",4.49,0.0419923845633274
"464","1",25,4,"4","2","2","1","3",1.21,3.46993193875891e-11
"465","1",37,2,"3","2","3","3","2",3.82,0.0290367925055931
"466","1",35,7,"1","2","3","2","1",2.99,0.0136112726999475
"467","2",38,9,"1","1","1","3","2",3.5,0.0212658262482052
"468","2",37,0,"3","2","3","2","2",4.67,0.0462042691915045
"469","2",18,7,"2","1","4","1","2",2.05,0.00210094169757217
"470","1",49,7,"2","2","3","3","2",1.55,2.56622748819131e-05
"471","1",18,3,"1","2","1","3","2",2.97,0.0145204008561716
"472","1",45,3,"3","1","1","2","3",2.79,0.00997606027732457
"473","1",40,6,"2","2","1","2","2",4.19,0.0382073429499598
"474","1",66,3,"3","2","3","3","2",3.43,0.0207591009144544
"475","1",43,4,"2","2","2","2","2",5.57,0.0689303800259353
"476","1",36,2,"1","2","3","1","2",2.43,0.00505110096308048
"477","2",39,4,"4","2","4","1","2",3.9,0.0312276412084299
"478","1",68,0,"4","2","4","3","2",3.86,0.0297024907769299
"479","1",41,6,"3","2","2","1","1",2.33,0.00373366762390758
"480","2",58,4,"3","2","2","1","2",3.72,0.0261957923130672
"481","1",49,5,"2","1","2","3","2",3.78,0.030912210844862
"482","1",28,4,"1","2","2","2","2",5.41,0.0620760464178
"483","1",79,3,"2","2","3","1","2",4.34,0.04407016635232
"484","1",54,2,"2","2","1","2","2",3.36,0.0203101558358775
"485","2",29,3,"1","1","2","3","3",2.14,0.00223064767406935
"486","1",27,3,"4","2","3","3","1",3.24,0.0182442954785157
"487","1",18,3,"1","2","3","2","1",2.73,0.0112320862848219
"488","1",55,8,"3","2","3","3","2",1.23,9.64568330954248e-11
"489","1",42,6,"2","2","3","3","2",0.53,1410.0459860752
"490","1",43,9,"3","2","2","3","1",3.6,0.0242923890462585
"491","1",58,7,"1","2","2","3","2",1.74,0.000187145805878733
"492","1",46,6,"3","2","2","3","1",2.77,0.00922073890287636
"493","2",53,0,"1","2","3","3","3",2.65,0.00824957890107617
"494","2",48,8,"3","2","2","3","2",3.39,0.0195860094781715
"495","2",42,5,"2","2","3","2","2",4.65,0.0496031278324471
"496","2",36,6,"3","2","3","3","1",2.72,0.00842754442665396
"497","2",47,3,"1","2","1","3","2",1.49,5.2151436920841e-06
"498","1",44,2,"1","2","2","3","3",1.58,3.87755081962344e-05
"499","1",34,9,"1","2","2","3","2",1.96,0.000890839162665789
"500","1",38,6,"3","2","3","3","2",3.68,0.0264498607966428
"501","1",50,5,"3","1","3","2","3",0.67,108059.13375051
"502","2",31,0,"3","2","2","3","2",4,0.0320215354823565
"503","1",37,4,"2","2","2","3","3",3,0.016276229126459
"504","1",56,3,"2","2","3","1","2",3.64,0.028062961205847
"505","1",36,8,"3","2","2","2","3",4.41,0.0436811176166339
"506","2",52,1,"3","2","4","3","2",1.44,1.81416269168076e-06
"507","1",39,5,"1","2","2","1","1",3.59,0.0253094928997776
"508","2",57,3,"2","2","2","2","3",3.45,0.0248551273917498
"509","1",44,7,"1","2","3","3","2",0.98,2.75827604631398e+101
"510","2",18,4,"4","2","3","2","2",2.15,0.00271908094810102
"511","2",70,0,"2","2","1","2","3",2.54,0.00675405288471183
"512","1",39,2,"4","2","2","3","2",2.43,0.00492589490700365
"513","2",50,7,"1","1","3","3","2",3.28,0.0182779767766403
"514","2",20,6,"1","1","2","3","2",4.35,0.0409570132336481
"515","2",40,7,"2","2","2","3","1",6.75,0.0872067637759165
"516","1",31,6,"4","2","2","2","2",1.32,4.51683608786136e-08
"517","1",29,9,"3","2","2","3","2",1.97,0.000906695760995829
"518","1",30,5,"2","2","2","3","1",0.9,11905677398089938944
"519","2",61,4,"3","2","3","1","2",1.75,0.000194544179562083
"520","1",57,10,"4","2","2","3","3",5.12,0.0567721551053879
"521","1",18,1,"2","2","1","3","1",4.43,0.0477136715272434
"522","2",54,3,"2","2","2","1","2",2.81,0.0110650005754863
"523","2",38,8,"3","2","2","2","2",3.46,0.0216180090542973
"524","1",18,6,"2","2","2","3","2",4.59,0.054925922397985
"525","2",22,8,"1","2","1","1","1",4.15,0.0346026750859945
"526","1",40,6,"4","2","2","3","3",2.31,0.0040101618568905
"527","2",38,3,"1","2","4","1","2",4.49,0.0430437913216341
"528","2",36,1,"4","2","3","1","3",0.46,391.333278529576
"529","1",64,7,"4","2","4","3","3",2.69,0.0088968247048057
"530","2",26,9,"3","1","2","3","3",0.62,17772.1904095182
"531","1",43,5,"1","1","2","3","1",4.56,0.0448149458451279
"532","2",52,3,"3","1","2","3","1",1.6,3.6361861135594e-05
"533","1",55,6,"1","1","3","1","1",1.3,1.56445062317831e-08
"534","1",30,6,"2","2","3","3","1",2.74,0.0102146853212462
"535","1",43,0,"4","1","3","3","3",1.95,0.00102885661007196
"536","1",57,6,"4","2","3","3","2",2.05,0.00136263033042042
"537","1",25,6,"3","1","3","3","1",3.09,0.0151565171722073
"538","1",42,7,"1","2","2","1","2",3.37,0.0210014995565233
"539","2",53,10,"3","1","3","3","1",1.26,8.62384365083381e-10
"540","2",22,7,"4","1","1","3","3",4.15,0.0369271779027836
"541","1",58,8,"3","2","2","1","2",0.56,3676.67558458774
"542","1",41,6,"2","1","2","3","2",2.47,0.00618052140292131
"543","1",66,1,"4","1","1","3","2",1.54,1.37689525629157e-05
"544","2",60,0,"2","1","3","3","2",3.38,0.0218368287368906
"545","1",40,8,"1","2","1","3","1",2.71,0.00800425909105892
"546","2",45,2,"3","2","2","3","2",1.54,1.47995539627762e-05
"547","2",18,2,"2","1","1","3","1",4.09,0.0396394618807396
"548","1",57,5,"2","1","1","3","2",4.22,0.0377037243710723
"549","1",34,4,"4","2","2","1","2",3.11,0.0160550227221508
"550","2",62,2,"4","2","2","3","1",2.95,0.0117944920258403
"551","2",25,5,"3","2","1","3","2",4.27,0.0353969318232744
"552","1",24,10,"1","1","2","3","2",3.17,0.0167025472282292
"553","1",42,7,"1","2","2","3","2",5.61,0.0648815041823328
"554","2",48,2,"1","2","4","1","3",0.08,6.35905306012014
"555","1",67,7,"1","2","2","2","3",3.37,0.0216496907920093
"556","1",18,5,"2","2","4","3","2",3.64,0.0325342507112384
"557","1",68,0,"2","2","2","1","3",2.87,0.013490543538777
"558","1",36,2,"3","2","1","2","1",2.83,0.00960291487123244
"559","1",18,5,"2","1","3","1","2",2.26,0.00466013738860535
"560","2",67,5,"3","2","4","2","2",1.94,0.000713315790960401
"561","2",34,6,"1","1","1","3","2",2.3,0.0030666130068054
"562","2",62,5,"1","2","3","3","1",3.7,0.0257177351694715
"563","2",30,5,"1","2","3","3","1",3.97,0.0318609381462849
"564","2",44,5,"3","2","4","3","2",3.58,0.0234649634656816
"565","1",52,5,"1","2","2","3","3",6.24,0.0785151963984071
"566","1",25,6,"1","2","3","1","1",4.4,0.042287348954416
"567","2",36,5,"3","2","3","3","2",4.12,0.0344885211011247
"568","2",49,7,"4","2","3","2","1",2.32,0.00352575647109734
"569","1",18,2,"1","2","4","3","2",2.61,0.0088287002303754
"570","1",41,4,"1","2","2","1","1",3.3,0.0195266231582312
"571","1",50,3,"3","2","1","3","2",1.26,7.6484544227026e-10
"572","1",35,0,"1","1","3","3","1",2.49,0.00578901761248457
"573","1",34,5,"1","1","2","3","3",3.96,0.0348908729746712
"574","1",67,5,"4","2","2","3","2",3.87,0.0298749815347049
"575","1",44,5,"2","2","4","3","2",1.81,0.000411673736900627
"576","1",27,5,"4","1","3","3","3",4.96,0.0567013597554288
"577","1",27,4,"2","2","2","3","2",2.3,0.00396389978621412
"578","1",33,5,"2","1","2","1","3",1.13,1.06689345809813e-16
"579","2",40,6,"1","2","2","2","3",3.02,0.015041904619288
"580","1",56,6,"4","1","2","1","1",4.98,0.0528907953841433
"581","1",38,10,"3","2","1","2","1",2.92,0.0108717708262728
"582","2",25,7,"2","1","2","1","2",4.71,0.051201901603187
"583","1",22,0,"1","2","2","3","1",1.05,2.08478667493625e-42
"584","1",56,0,"1","2","2","1","1",1.53,1.48030814866658e-05
"585","1",37,5,"1","2","4","2","3",3.38,0.022673622764963
"586","2",42,6,"4","2","2","3","1",3.74,0.0272969237429632
"587","2",47,3,"1","2","4","1","2",2.36,0.00397174858725235
"588","1",34,5,"1","1","3","1","2",2.77,0.0101886075872785
"589","2",37,5,"1","2","4","2","2",4.74,0.0478754878232102
"590","2",25,7,"4","2","1","3","2",1.17,4.59635726878309e-14
"591","1",40,8,"2","1","2","1","2",5.13,0.0607219735053319
"592","1",20,8,"1","1","2","2","2",3.78,0.0301998526140863
"593","1",54,8,"4","2","2","2","1",1.78,0.000268871656997854
"594","1",25,4,"3","2","3","2","2",1.69,0.000126795647622715
"595","1",43,4,"2","1","3","3","2",2.75,0.0106902690823969
"596","1",55,10,"1","2","3","3","2",4.3,0.0380722061147215
"597","1",57,1,"1","2","2","3","3",3.45,0.0229535384236098
"598","2",44,8,"3","2","2","3","2",3.26,0.0174035029131064
"599","1",39,4,"3","2","2","3","2",2.96,0.0126847093292646
"600","1",42,3,"2","2","2","3","2",4.97,0.0563472994804293
"601","1",35,11,"3","2","1","3","3",1.79,0.000274568614819801
"602","2",47,6,"4","2","3","1","1",3.83,0.0292814268872942
"603","2",60,3,"3","2","2","2","2",3.01,0.0128720164279723
"604","1",68,6,"1","1","1","2","1",6.31,0.0729482295391716
"605","2",62,2,"2","1","2","3","2",3.28,0.0193908973599645
"606","1",53,7,"1","2","1","3","1",4.36,0.0372091230149701
"607","1",53,6,"3","2","3","2","1",2.25,0.00282342108593611
"608","1",52,5,"2","2","1","2","2",3.16,0.0166696332962351
"609","1",57,7,"2","2","1","2","1",2.41,0.00461669509943112
"610","1",18,9,"2","1","3","3","2",3.64,0.0329190302630844
"611","1",79,9,"1","1","1","3","1",0.91,1.36403514122926e+22
"612","2",18,4,"4","1","3","1","1",4.16,0.042108362409068
"613","2",72,7,"2","2","2","3","2",1.99,0.00111451140592157
"614","1",49,9,"3","1","3","1","1",0.08,6.53565229073835
"615","2",57,5,"2","1","2","3","2",3.46,0.0232926437487221
"616","2",38,1,"2","1","3","1","2",0.56,2835.93737109288
"617","1",18,5,"2","2","2","2","2",1.37,8.42013706780641e-07
"618","2",52,6,"1","2","2","2","2",3.21,0.0169010033218842
"619","1",54,3,"3","2","3","3","1",4.19,0.0356004611382833
"620","1",42,4,"1","2","2","3","2",2,0.00111694178970416
"621","1",27,3,"1","1","2","3","1",3.73,0.0279930343012153
"622","2",47,5,"3","2","3","2","3",6.32,0.0789106256079347
"623","1",33,3,"1","2","2","2","2",3.43,0.0220669864881308
"624","1",48,5,"3","2","3","3","2",0.5,955.35827616662
"625","2",26,2,"2","2","2","3","1",4.86,0.0524590301926083
"626","2",39,5,"3","2","1","3","3",3.21,0.016757840688704
"627","1",36,0,"1","2","3","3","2",3.65,0.026493152918068
"628","2",37,1,"2","2","2","1","1",2.45,0.0056299605634935
"629","2",43,5,"4","1","4","3","2",4.93,0.0515463427830417
"630","1",35,0,"2","2","1","3","2",3.15,0.0167474910566754
"631","2",51,3,"1","2","3","1","2",1.21,1.59762479203909e-11
"632","2",41,7,"4","2","2","2","2",3.1,0.0153543025428718
"633","1",31,8,"2","2","4","1","1",5.7,0.0705296343381205
"634","2",18,8,"1","2","3","1","3",3.1,0.0197306339739659
"635","1",56,2,"3","2","2","1","3",3.21,0.0181162797306981
"636","2",54,6,"2","2","2","3","3",5.6,0.0696272538047964
"637","1",33,0,"2","2","4","1","2",5.22,0.06214815036213
"638","2",34,6,"1","1","2","3","2",3.81,0.0289955820505199
"639","2",60,7,"2","1","1","1","1",4.34,0.0393451095578942
"640","1",26,2,"2","2","3","2","2",0.08,6.16016311248512
"641","1",55,3,"1","2","2","3","2",2.67,0.00794768163445718
"642","1",20,7,"2","2","2","3","1",3.62,0.0281246688560699
"643","1",24,5,"1","2","2","3","2",3.27,0.0188308321812628
"644","2",62,2,"4","2","2","1","1",4.49,0.0414783146195827
"645","1",71,3,"2","2","1","1","2",3.11,0.01567376454535
"646","2",42,9,"4","2","3","3","1",1.47,4.40915632831098e-06
"647","2",57,7,"2","2","2","3","3",4.43,0.0455413722687974
"648","1",35,9,"2","2","1","1","3",3.23,0.0197998046671604
"649","1",36,10,"4","2","3","1","1",1.56,2.46636619469468e-05
"650","1",57,6,"4","2","3","3","1",1.28,4.43679652721033e-09
"651","1",25,3,"3","2","1","3","1",3.1,0.013983119639736
"652","1",43,6,"2","1","4","3","2",3.3,0.0211450787291709
"653","2",20,7,"4","1","1","3","1",3.41,0.0201005423908135
"654","2",56,6,"3","2","2","1","1",1.31,1.93271933400172e-08
"655","1",26,11,"4","2","2","3","1",2.69,0.00825694017767088
"656","1",37,5,"4","2","2","3","2",2.41,0.00474352109749087
"657","1",37,5,"1","2","2","2","1",4.12,0.0360382737884746
"658","1",35,3,"2","2","2","3","2",1.13,3.96919626300527e-17
"659","2",45,6,"3","2","2","3","2",3.76,0.0268464197662697
"660","2",49,5,"4","2","1","3","3",2.05,0.00131857455211807
"661","2",42,7,"3","1","2","3","2",4.15,0.0351671261961366
"662","1",30,6,"3","2","1","3","2",1.53,1.16716842566747e-05
"663","1",28,1,"3","1","2","3","1",3.56,0.0237391138176743
"664","1",18,0,"4","2","2","3","2",4.51,0.0500656853487684
"665","1",59,8,"2","2","1","3","2",3.25,0.0179113225081393
"666","1",51,3,"2","2","2","3","2",4.64,0.0486866634113439
"667","2",62,3,"2","2","3","3","2",2.32,0.00385504558002834
"668","1",40,5,"1","2","2","1","2",3.64,0.0265571639610349
"669","1",53,3,"1","1","2","3","3",4.94,0.0545097627414256
"670","2",27,3,"4","2","3","2","2",2.28,0.00330259467456683
"671","1",28,6,"1","2","2","3","1",4.34,0.0400596634534702
"672","1",20,5,"2","2","3","3","2",3.8,0.0326133232000982
"673","1",23,5,"1","2","1","3","2",0.08,6.59118967681277
"674","1",24,3,"4","1","1","1","2",4.16,0.0357131937790752
"675","1",32,3,"3","2","1","2","2",4.59,0.042487983741021
"676","2",34,3,"1","2","2","3","3",4.06,0.0358873998606292
"677","1",47,1,"4","2","2","3","3",2.89,0.0124465146515374
"678","2",37,0,"1","1","1","1","1",1.16,9.28242376978549e-15
"679","1",65,4,"1","2","3","2","2",3.79,0.0287598408624052
"680","2",53,8,"2","1","2","3","3",0.85,1766374753545.98
"681","1",64,4,"1","2","1","1","2",3.83,0.0277235109479151
"682","1",42,4,"1","2","3","3","1",2.75,0.0094585204354339
"683","2",44,4,"4","2","3","2","2",1.75,0.000216698892471958
"684","2",39,9,"2","2","1","3","2",4.35,0.0399181443384553
"685","1",42,4,"3","1","2","2","2",0.87,485780487634559
"686","1",38,2,"3","2","1","3","1",0.35,101.175839820036
"687","2",49,5,"3","2","3","3","2",4.49,0.0412566416364486
"688","1",25,6,"3","2","2","2","1",4.14,0.0358502990370102
"689","1",48,2,"1","2","4","1","3",4.02,0.0355819166276934
"690","1",22,0,"3","2","1","1","2",3.93,0.030866075101839
"691","1",64,8,"3","2","2","3","2",1.53,1.28582336756454e-05
"692","1",51,1,"4","1","3","1","1",5.13,0.0560152681829933
"693","1",48,4,"2","1","3","1","2",5.82,0.0737990543475404
"694","1",38,6,"2","1","2","3","2",3,0.0152036750637047
"695","1",49,4,"3","1","4","3","3",1.25,8.16478591619255e-10
"696","2",41,7,"2","2","3","2","2",1.59,4.69911198527626e-05
"697","2",58,6,"4","1","3","3","2",2.76,0.00923987338485882
"698","2",54,8,"3","1","3","3","2",3.82,0.0280195343349059
"699","2",41,11,"2","1","3","3","2",2.42,0.00516249557880346
"700","2",55,5,"1","2","2","3","2",3.92,0.0302560187046951
"701","1",51,6,"2","2","2","3","1",2.54,0.0068187757276784
"702","2",61,7,"2","2","3","3","2",1.92,0.000763979751689144
"703","1",48,5,"4","2","3","3","2",1.21,1.7351975780088e-11
"704","1",36,5,"2","2","1","2","2",0.08,6.38124115094248
"705","2",39,5,"1","2","2","3","3",2.51,0.00634917237179896
"706","1",27,4,"4","2","2","3","2",4.58,0.0454948633647968
"707","1",59,2,"3","2","1","1","1",1.99,0.000852773194850872
"708","2",41,6,"3","2","3","2","3",2.9,0.0125699229007475
"709","2",56,6,"4","1","2","3","2",4.1,0.0342085262593748
"710","2",77,5,"1","2","1","3","1",2.67,0.00716028739126278
"711","1",44,4,"2","2","2","3","2",2,0.00127357140175987
"712","1",36,9,"2","2","2","3","2",3.08,0.0163945664574336
"713","1",53,9,"4","2","1","3","1",4.02,0.030719324112025
"714","2",20,5,"2","1","2","1","2",3.39,0.0236221975101411
"715","1",26,1,"1","1","2","1","2",2.72,0.00927757218142139
"716","1",49,4,"4","1","1","3","3",1.92,0.00072476145396956
"717","1",58,6,"4","2","2","3","3",0.6,9131.92744824069
"718","1",47,4,"4","2","2","1","2",2.73,0.00922646354932871
"719","1",24,9,"3","1","3","2","3",2.55,0.00719240779192074
"720","1",32,6,"2","2","2","2","3",2.31,0.0045590643051304
"721","2",40,6,"1","1","3","2","2",0.54,2069.62951139706
"722","1",18,3,"1","2","2","1","2",3.35,0.0241952103959266
"723","1",40,6,"4","2","2","3","1",2.08,0.00159196940226785
"724","1",44,4,"4","1","2","2","2",1.91,0.000716435920548777
"725","2",21,7,"3","2","1","1","2",2.72,0.00822451489837936
"726","1",30,3,"1","1","1","3","1",4.74,0.0457145599497056
"727","2",34,0,"4","2","2","3","2",0.08,6.52222723270772
"728","1",60,4,"3","1","3","1","2",0.8,1666710769.23676
"729","1",48,6,"1","2","2","2","3",1.24,4.45015258104281e-10
"730","2",42,5,"4","2","3","3","3",3.58,0.0262221465939126
"731","2",30,5,"2","2","2","2","2",4.05,0.0365233215589513
"732","2",53,8,"1","1","1","3","2",5.57,0.0592152583690601
"733","1",30,6,"3","2","2","3","3",2.45,0.00551583216798337
"734","1",31,4,"2","1","2","3","3",2.42,0.00602378669906539
"735","2",28,7,"2","2","1","3","1",0.82,23823937451.0269
"736","2",55,4,"3","2","2","1","1",0.46,480.229034022049
"737","1",41,1,"1","2","3","1","1",3.31,0.0196549376164062
"738","1",49,7,"1","2","4","2","1",2.76,0.00939361621805723
"739","2",24,5,"1","2","2","3","2",2.5,0.00568356330433482
"740","2",56,6,"2","2","2","3","3",0.6,8028.5664646297
"741","1",49,8,"3","2","3","3","2",1.9,0.000598980393059283
"742","1",26,2,"1","2","2","1","2",2.22,0.00277445197858038
"743","1",69,3,"2","2","2","3","2",2.58,0.00734920659517373
"744","2",64,3,"1","2","3","3","1",2.7,0.0080471273127292
"745","1",43,5,"1","2","2","3","2",3.01,0.0138879521658348
"746","1",46,4,"1","2","2","3","3",4.02,0.0354242446211569
"747","1",40,5,"1","2","1","1","2",0.08,6.61530538179185
"748","2",35,7,"4","2","3","2","2",3.63,0.0256838458051175
"749","2",42,3,"4","2","2","3","2",0.08,6.52857127891729
"750","1",34,2,"3","2","1","3","2",4.82,0.04606199319607
"751","2",19,6,"4","2","2","3","3",1.42,2.03454928789866e-06
"752","2",51,1,"2","2","3","3","2",4.36,0.0418682924980486
"753","1",47,6,"4","1","2","3","1",2.79,0.00995908646979624
"754","2",69,6,"2","2","4","2","2",3.46,0.0231600180950149
"755","1",37,9,"3","2","3","3","2",2.27,0.0030758884289936
"756","2",58,4,"3","2","1","2","1",2.25,0.00241742576250886
"757","2",48,6,"1","2","2","2","2",0.18,15.9536534886024
"758","1",51,5,"2","1","2","3","2",2.23,0.00312847564721686
"759","1",38,3,"2","2","4","1","3",5.19,0.0648123236436432
"760","1",59,2,"1","1","2","2","3",3.67,0.0280691948234127
"761","2",64,0,"1","2","1","3","3",3.51,0.0222746972261439
