"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"606",1,53,7,1,2,1,3,1,4.36
"607",1,53,6,3,2,3,2,1,2.25
"608",1,52,5,2,2,1,2,2,3.16
"609",1,57,7,2,2,1,2,1,2.41
"610",1,18,9,2,1,3,3,2,3.64
"611",1,79,9,1,1,1,3,1,0.91
"612",2,18,4,4,1,3,1,1,4.16
"613",2,72,7,2,2,2,3,2,1.99
"614",1,49,9,3,1,3,1,1,0.08
"615",2,57,5,2,1,2,3,2,3.46
"616",2,38,1,2,1,3,1,2,0.56
"617",1,18,5,2,2,2,2,2,1.37
"618",2,52,6,1,2,2,2,2,3.21
"619",1,54,3,3,2,3,3,1,4.19
"620",1,42,4,1,2,2,3,2,2
"621",1,27,3,1,1,2,3,1,3.73
"622",2,47,5,3,2,3,2,3,6.32
"623",1,33,3,1,2,2,2,2,3.43
"624",1,48,5,3,2,3,3,2,0.5
"625",2,26,2,2,2,2,3,1,4.86
"626",2,39,5,3,2,1,3,3,3.21
"627",1,36,0,1,2,3,3,2,3.65
"628",2,37,1,2,2,2,1,1,2.45
"629",2,43,5,4,1,4,3,2,4.93
"630",1,35,0,2,2,1,3,2,3.15
"631",2,51,3,1,2,3,1,2,1.21
"632",2,41,7,4,2,2,2,2,3.1
"633",1,31,8,2,2,4,1,1,5.7
"634",2,18,8,1,2,3,1,3,3.1
"635",1,56,2,3,2,2,1,3,3.21
"636",2,54,6,2,2,2,3,3,5.6
"637",1,33,0,2,2,4,1,2,5.22
"638",2,34,6,1,1,2,3,2,3.81
"639",2,60,7,2,1,1,1,1,4.34
"640",1,26,2,2,2,3,2,2,0.08
"641",1,55,3,1,2,2,3,2,2.67
"642",1,20,7,2,2,2,3,1,3.62
"643",1,24,5,1,2,2,3,2,3.27
"644",2,62,2,4,2,2,1,1,4.49
"645",1,71,3,2,2,1,1,2,3.11
"646",2,42,9,4,2,3,3,1,1.47
"647",2,57,7,2,2,2,3,3,4.43
"648",1,35,9,2,2,1,1,3,3.23
"649",1,36,10,4,2,3,1,1,1.56
"650",1,57,6,4,2,3,3,1,1.28
"651",1,25,3,3,2,1,3,1,3.1
"652",1,43,6,2,1,4,3,2,3.3
"653",2,20,7,4,1,1,3,1,3.41
"654",2,56,6,3,2,2,1,1,1.31
"655",1,26,11,4,2,2,3,1,2.69
"656",1,37,5,4,2,2,3,2,2.41
"657",1,37,5,1,2,2,2,1,4.12
"658",1,35,3,2,2,2,3,2,1.13
"659",2,45,6,3,2,2,3,2,3.76
"660",2,49,5,4,2,1,3,3,2.05
"661",2,42,7,3,1,2,3,2,4.15
"662",1,30,6,3,2,1,3,2,1.53
"663",1,28,1,3,1,2,3,1,3.56
"664",1,18,0,4,2,2,3,2,4.51
"665",1,59,8,2,2,1,3,2,3.25
"666",1,51,3,2,2,2,3,2,4.64
"667",2,62,3,2,2,3,3,2,2.32
"668",1,40,5,1,2,2,1,2,3.64
"669",1,53,3,1,1,2,3,3,4.94
"670",2,27,3,4,2,3,2,2,2.28
"671",1,28,6,1,2,2,3,1,4.34
"672",1,20,5,2,2,3,3,2,3.8
"673",1,23,5,1,2,1,3,2,0.08
"674",1,24,3,4,1,1,1,2,4.16
"675",1,32,3,3,2,1,2,2,4.59
"676",2,34,3,1,2,2,3,3,4.06
"677",1,47,1,4,2,2,3,3,2.89
"678",2,37,0,1,1,1,1,1,1.16
"679",1,65,4,1,2,3,2,2,3.79
"680",2,53,8,2,1,2,3,3,0.85
"681",1,64,4,1,2,1,1,2,3.83
"682",1,42,4,1,2,3,3,1,2.75
"683",2,44,4,4,2,3,2,2,1.75
"684",2,39,9,2,2,1,3,2,4.35
"685",1,42,4,3,1,2,2,2,0.87
"686",1,38,2,3,2,1,3,1,0.35
"687",2,49,5,3,2,3,3,2,4.49
"688",1,25,6,3,2,2,2,1,4.14
"689",1,48,2,1,2,4,1,3,4.02
"690",1,22,0,3,2,1,1,2,3.93
"691",1,64,8,3,2,2,3,2,1.53
"692",1,51,1,4,1,3,1,1,5.13
"693",1,48,4,2,1,3,1,2,5.82
"694",1,38,6,2,1,2,3,2,3
"695",1,49,4,3,1,4,3,3,1.25
"696",2,41,7,2,2,3,2,2,1.59
"697",2,58,6,4,1,3,3,2,2.76
"698",2,54,8,3,1,3,3,2,3.82
"699",2,41,11,2,1,3,3,2,2.42
"700",2,55,5,1,2,2,3,2,3.92
"701",1,51,6,2,2,2,3,1,2.54
"702",2,61,7,2,2,3,3,2,1.92
"703",1,48,5,4,2,3,3,2,1.21
"704",1,36,5,2,2,1,2,2,0.08
"705",2,39,5,1,2,2,3,3,2.51
"706",1,27,4,4,2,2,3,2,4.58
"707",1,59,2,3,2,1,1,1,1.99
"708",2,41,6,3,2,3,2,3,2.9
"709",2,56,6,4,1,2,3,2,4.1
"710",2,77,5,1,2,1,3,1,2.67
"711",1,44,4,2,2,2,3,2,2
"712",1,36,9,2,2,2,3,2,3.08
"713",1,53,9,4,2,1,3,1,4.02
"714",2,20,5,2,1,2,1,2,3.39
"715",1,26,1,1,1,2,1,2,2.72
"716",1,49,4,4,1,1,3,3,1.92
"717",1,58,6,4,2,2,3,3,0.6
"718",1,47,4,4,2,2,1,2,2.73
"719",1,24,9,3,1,3,2,3,2.55
"720",1,32,6,2,2,2,2,3,2.31
"721",2,40,6,1,1,3,2,2,0.54
"722",1,18,3,1,2,2,1,2,3.35
"723",1,40,6,4,2,2,3,1,2.08
"724",1,44,4,4,1,2,2,2,1.91
"725",2,21,7,3,2,1,1,2,2.72
"726",1,30,3,1,1,1,3,1,4.74
"727",2,34,0,4,2,2,3,2,0.08
"728",1,60,4,3,1,3,1,2,0.8
"729",1,48,6,1,2,2,2,3,1.24
"730",2,42,5,4,2,3,3,3,3.58
"731",2,30,5,2,2,2,2,2,4.05
"732",2,53,8,1,1,1,3,2,5.57
"733",1,30,6,3,2,2,3,3,2.45
"734",1,31,4,2,1,2,3,3,2.42
"735",2,28,7,2,2,1,3,1,0.82
"736",2,55,4,3,2,2,1,1,0.46
"737",1,41,1,1,2,3,1,1,3.31
"738",1,49,7,1,2,4,2,1,2.76
"739",2,24,5,1,2,2,3,2,2.5
"740",2,56,6,2,2,2,3,3,0.6
"741",1,49,8,3,2,3,3,2,1.9
"742",1,26,2,1,2,2,1,2,2.22
"743",1,69,3,2,2,2,3,2,2.58
"744",2,64,3,1,2,3,3,1,2.7
"745",1,43,5,1,2,2,3,2,3.01
"746",1,46,4,1,2,2,3,3,4.02
"747",1,40,5,1,2,1,1,2,0.08
"748",2,35,7,4,2,3,2,2,3.63
"749",2,42,3,4,2,2,3,2,0.08
"750",1,34,2,3,2,1,3,2,4.82
"751",2,19,6,4,2,2,3,3,1.42
"752",2,51,1,2,2,3,3,2,4.36
"753",1,47,6,4,1,2,3,1,2.79
"754",2,69,6,2,2,4,2,2,3.46
"755",1,37,9,3,2,3,3,2,2.27
"756",2,58,4,3,2,1,2,1,2.25
"757",2,48,6,1,2,2,2,2,0.18
"758",1,51,5,2,1,2,3,2,2.23
"759",1,38,3,2,2,4,1,3,5.19
"760",1,59,2,1,1,2,2,3,3.67
"761",2,64,0,1,2,1,3,3,3.51
"762",1,30,7,1,2,1,1,2,3.28
"763",1,47,2,2,2,3,3,2,0.08
"764",2,47,1,3,1,1,3,2,2.94
"765",1,18,0,3,1,2,2,2,2.11
"766",1,48,9,3,2,3,3,2,2.38
"767",1,70,4,2,2,3,1,3,4.83
"768",1,28,3,2,2,1,1,2,0.81
"769",1,65,5,3,2,2,3,2,2
"770",2,42,9,2,2,1,3,1,4.71
"771",2,47,4,2,2,2,3,2,3.45
"772",1,44,5,1,1,2,3,1,2.52
"773",1,21,8,3,2,3,3,2,1.15
"774",1,19,9,3,1,3,3,1,6.66
"775",1,32,1,1,1,1,3,2,3.57
"776",1,46,9,4,1,3,3,3,4.17
"777",2,63,0,4,2,1,2,1,0.88
"778",2,37,2,2,2,2,2,1,3.3
"779",1,36,6,1,2,3,3,2,3.23
"780",1,36,3,1,1,2,3,3,3.44
"781",2,45,7,1,1,3,3,1,0.34
"782",1,55,8,4,2,3,3,3,0.08
"783",1,42,10,1,2,2,3,2,2
"784",2,49,3,3,1,1,3,2,3.33
"785",2,61,5,2,2,2,3,1,3.47
"786",1,54,4,1,2,3,1,2,1.33
"787",1,24,6,3,2,2,3,2,2.96
"788",2,24,9,1,2,4,3,2,2.17
"789",2,54,8,1,2,3,3,3,1.85
"790",1,38,7,1,1,2,3,1,0.52
"791",2,31,9,2,2,2,3,1,1.69
"792",1,71,6,2,2,2,3,2,1.1
"793",1,26,6,3,2,3,1,1,1.9
"794",2,59,2,1,2,2,3,1,4.29
"795",1,34,3,2,2,1,3,2,5.03
"796",1,64,5,2,1,2,3,2,2.51
"797",1,56,8,4,1,2,3,2,3.35
"798",2,46,3,4,2,3,3,2,0.8
"799",1,65,7,1,2,4,3,2,2.75
"800",2,43,3,2,2,2,3,3,2.18
"801",2,29,4,1,2,4,3,2,4.61
"802",1,71,3,2,1,3,1,1,4.04
"803",2,72,1,4,1,2,1,2,0.28
"804",1,27,10,1,2,2,3,3,0.9
"805",1,37,5,3,2,2,3,1,1.98
"806",1,41,6,2,2,1,3,2,1.51
"807",2,56,5,1,2,3,3,2,5.17
"808",1,37,8,2,2,2,3,2,0.75
"809",2,42,7,2,2,4,3,1,1.83
"810",1,46,6,2,2,2,2,1,0.56
"811",2,39,6,4,1,1,2,1,0.08
"812",2,18,3,1,2,3,3,2,5.03
"813",2,41,7,4,2,3,3,1,0.08
"814",2,31,4,1,2,2,1,2,2.75
"815",1,37,4,2,2,2,3,2,4.62
"816",2,46,5,3,2,2,2,2,4.06
"817",1,38,7,1,1,4,3,2,2.77
"818",1,56,8,1,2,3,3,2,6.22
"819",1,47,4,2,2,3,1,3,2.31
"820",1,40,6,2,2,4,3,2,2.34
"821",2,18,9,1,1,1,1,2,2
"822",1,67,7,1,2,2,3,2,5.81
"823",2,28,6,2,2,3,1,1,4.54
"824",1,61,0,2,2,2,3,1,2.74
"825",1,31,6,3,2,1,3,3,1.83
"826",2,37,8,2,2,4,3,2,2.14
"827",1,21,4,1,2,3,3,2,4.74
"828",2,38,1,2,2,4,3,1,1.22
"829",1,76,7,2,2,2,3,1,1.73
"830",2,43,3,2,2,4,3,2,3.65
"831",2,43,12,1,2,2,3,1,1.78
"832",1,18,6,2,2,2,3,3,4.13
"833",2,53,2,4,1,2,1,2,2.52
"834",1,48,9,1,1,2,3,2,4.34
"835",1,57,3,2,2,2,1,2,1.24
"836",2,52,4,1,1,3,2,1,4.79
"837",2,25,1,4,2,2,1,1,5.38
"838",1,58,5,2,1,4,1,2,3.37
"839",1,44,0,3,2,1,3,3,0.77
"840",2,42,4,1,2,3,3,2,0.77
"841",2,56,5,1,2,1,1,1,0.93
"842",1,41,4,4,2,4,3,2,3.46
"843",2,39,9,2,1,2,1,2,2.9
"844",1,32,5,3,2,2,2,2,0.08
"845",2,34,6,3,2,3,3,1,4.65
"846",2,19,6,1,1,2,1,2,1.17
"847",2,18,2,3,1,2,1,1,1.64
"848",2,18,1,1,2,2,1,1,3.79
"849",1,41,2,1,2,3,3,3,2.14
"850",1,51,6,4,1,2,1,2,4.06
"851",1,47,7,2,2,2,3,2,4.79
"852",1,40,8,1,2,2,3,2,4.02
"853",2,41,13,2,2,2,1,3,3.59
"854",1,21,5,1,2,3,1,3,1.03
"855",1,38,4,3,1,4,2,2,4.32
"856",2,33,1,2,2,2,3,2,0.81
"857",1,28,10,2,2,3,3,1,4.05
"858",1,18,5,4,2,2,3,1,3.63
"859",1,47,5,2,1,4,3,2,4.67
"860",2,52,1,3,2,1,3,3,3.93
"861",2,40,0,4,2,2,3,2,2.43
"862",1,48,0,4,1,3,3,1,2.91
"863",2,65,9,3,2,1,1,2,2.67
"864",1,41,5,3,2,2,1,2,4.34
"865",2,63,10,1,1,3,1,2,3.52
"866",1,53,4,1,2,2,2,3,4.02
"867",1,52,0,2,2,1,3,1,1.23
"868",1,44,3,1,2,3,3,1,1.09
"869",1,51,5,2,2,3,3,3,2.44
"870",1,28,6,1,2,3,3,3,2.07
"871",2,52,4,4,2,1,3,3,0.89
"872",1,52,6,1,2,1,3,3,3.88
"873",1,18,5,3,1,3,3,2,4
"874",2,52,5,4,1,3,3,2,4.28
"875",1,32,7,2,1,1,2,1,2.58
"876",1,82,4,3,2,1,3,1,2.31
"877",2,44,5,3,2,2,3,1,5.76
"878",1,37,4,4,1,3,3,2,4.99
"879",1,67,6,1,2,1,3,3,0.08
"880",2,18,2,1,1,2,1,2,1.87
"881",1,39,1,3,1,3,3,2,3.92
"882",1,41,5,1,2,4,3,1,4.23
"883",1,30,6,3,2,2,3,2,4.74
"884",2,33,6,3,2,2,3,2,4.89
"885",2,38,1,3,2,2,3,2,1.3
"886",1,82,3,1,2,3,3,2,2.17
"887",2,54,4,3,2,2,3,3,2.77
"888",2,32,4,4,1,2,1,3,5.27
"889",2,74,7,3,2,1,3,1,0.08
"890",2,41,1,3,1,1,1,2,2.69
"891",2,49,8,3,1,2,2,2,1.38
"892",2,41,3,2,1,3,3,2,3.24
"893",1,41,4,1,2,2,3,3,1.23
"894",2,52,2,4,1,3,3,3,4.52
"895",1,59,8,2,1,2,3,2,1.91
"896",1,58,6,4,2,3,3,1,2.62
"897",2,46,5,3,2,3,3,2,2.77
"898",1,48,7,4,2,2,3,1,2.25
"899",2,71,5,2,2,3,2,2,2.69
"900",1,45,0,4,2,2,2,2,4.31
"901",2,55,11,3,2,2,2,1,1.39
"902",1,48,2,1,2,2,3,2,2.86
"903",2,37,2,1,2,2,1,2,3.33
"904",2,30,8,2,2,4,3,1,1.51
"905",1,37,0,1,2,3,3,2,4.9
"906",2,66,5,2,2,2,3,1,4.49
"907",2,45,1,1,2,2,3,3,2.97
"908",2,33,5,3,2,2,1,3,4.9
"909",1,28,4,4,2,2,3,2,3.24
"910",1,27,2,2,2,1,3,1,2.06
"911",1,53,4,2,2,2,2,2,3.75
"912",2,42,3,3,2,3,3,1,3.43
"913",1,35,10,2,2,1,3,2,0.08
"914",1,54,2,1,2,1,2,2,2.72
"915",2,27,4,2,2,2,1,1,4.41
"916",1,48,3,1,2,4,1,2,4.48
"917",2,66,2,1,1,4,2,1,4.5
"918",1,32,7,4,2,1,3,2,0.08
"919",2,41,6,3,2,3,3,2,2.18
"920",2,58,8,2,2,2,3,2,3.69
"921",1,23,10,1,2,1,3,3,3.86
"922",1,44,3,2,2,4,2,2,3.56
"923",1,42,4,2,2,4,2,1,2.12
"924",2,49,2,1,2,3,3,1,1.92
"925",2,42,6,4,1,3,3,1,3.67
"926",1,41,6,1,1,4,2,2,2.86
"927",2,54,2,3,1,3,3,3,4.3
"928",2,50,1,2,2,1,3,1,2.01
"929",1,52,4,2,2,2,1,1,0.16
"930",2,34,3,2,1,2,2,2,1.61
"931",1,61,7,1,2,3,2,2,3.44
"932",1,22,6,1,2,2,3,1,4.62
"933",2,48,2,2,1,3,1,2,2.57
"934",1,28,2,1,2,3,3,3,4.26
"935",2,29,5,1,1,4,3,3,3.75
"936",2,40,7,4,2,2,2,3,1.1
"937",1,61,6,3,1,1,3,3,1.81
"938",2,49,5,2,1,2,3,1,3.15
"939",1,37,7,3,2,3,3,1,2.21
"940",2,45,4,3,1,3,3,2,3.27
"941",1,44,0,3,1,2,3,1,1.79
"942",1,46,10,1,2,1,3,3,2.77
"943",1,60,2,2,1,1,3,1,2.8
"944",1,30,2,3,1,4,1,1,5.83
"945",1,48,4,2,2,3,3,2,2.97
"946",1,39,2,1,2,2,2,2,0.99
"947",1,46,10,3,2,3,3,2,3.03
"948",1,56,4,2,2,1,1,2,3.88
"949",1,46,3,2,2,2,3,3,7.26
"950",2,18,10,1,2,2,3,2,2.1
"951",2,61,5,4,2,4,2,3,1.8
"952",1,18,8,3,2,4,1,2,0.8
"953",2,62,6,4,1,4,3,2,6.4
"954",2,27,5,2,1,1,3,2,3.98
"955",2,22,2,2,2,3,1,1,2.41
"956",2,43,5,3,2,4,3,2,2.84
"957",1,46,6,3,1,1,2,2,0.16
"958",1,50,7,3,2,1,2,2,4.48
"959",2,65,6,1,1,1,3,2,2.32
"960",2,39,5,4,2,2,3,1,1.55
"961",2,31,3,4,2,2,3,2,5.07
"962",1,42,8,1,2,2,1,2,2.95
"963",1,47,3,3,2,2,3,2,3.12
"964",1,51,2,3,1,1,1,2,2.19
"965",1,56,5,1,1,2,1,1,2.52
"966",2,44,4,4,2,1,3,2,4
"967",1,29,4,3,1,1,3,2,2.35
"968",1,44,2,1,2,2,3,2,0.18
"969",1,18,9,3,2,1,3,2,5.13
"970",2,45,4,2,2,2,2,1,5.85
"971",1,37,6,4,2,3,2,2,1.74
"972",1,31,2,1,2,2,1,1,2.89
"973",2,37,0,4,1,4,2,3,3.34
"974",1,52,6,3,2,2,2,2,2.68
"975",1,52,5,1,1,2,2,3,3.3
"976",1,31,1,3,2,2,1,2,2.59
"977",2,60,2,3,1,3,3,3,0.08
"978",1,74,3,3,2,2,2,1,3.05
"979",1,57,6,2,2,2,1,1,3.46
"980",1,32,4,1,2,3,3,3,2.57
"981",2,49,3,1,1,1,2,2,4.28
"982",1,27,2,1,2,3,1,2,4.03
"983",2,51,4,4,2,3,3,2,3.53
"984",2,39,5,1,2,4,3,2,4.19
"985",2,37,5,2,2,2,2,1,4.3
"986",1,44,5,3,2,3,3,2,1.93
"987",1,26,3,2,2,2,3,2,2.01
"988",1,22,7,3,2,3,3,2,0.08
"989",2,32,4,4,2,1,2,2,0.81
"990",1,73,0,2,2,3,3,1,3.58
"991",1,41,9,2,2,4,3,3,5.09
"992",1,47,11,1,1,3,1,1,2.49
"993",2,40,2,2,2,1,3,2,3.66
"994",1,49,3,1,2,4,3,3,4.79
"995",1,25,3,2,2,2,3,1,6.22
"996",1,27,5,2,1,2,3,2,5.4
"997",2,37,6,2,1,2,1,2,2.34
"998",2,38,4,3,1,3,3,3,4.14
"999",2,46,7,1,2,3,3,3,4.51
"1000",1,54,10,1,1,2,3,1,3.4
"1001",2,21,1,2,2,1,3,2,6.29
"1002",1,80,7,1,1,2,3,2,2.33
"1003",2,82,2,4,2,3,1,2,3.02
"1004",2,27,2,2,2,1,3,1,3.72
"1005",2,39,3,1,1,2,3,2,1.58
"1006",1,70,3,2,2,3,3,2,3.28
"1007",1,48,5,4,1,3,2,3,6.02
"1008",1,24,7,1,1,2,3,3,6.45
"1009",2,18,8,1,2,3,3,2,4.79
"1010",1,50,4,3,2,4,2,2,2.63
"1011",2,41,5,2,2,1,3,2,5.72
"1012",1,56,6,1,2,1,2,2,2.46
"1013",1,36,4,1,1,3,3,1,1.65
"1014",1,50,5,2,2,2,1,3,4.06
"1015",1,60,3,1,2,4,3,1,4.43
"1016",1,22,6,1,2,3,2,2,4.27
"1017",2,51,1,1,2,4,3,2,3.87
"1018",1,20,2,2,1,2,1,1,3.64
"1019",1,60,6,2,2,3,3,1,3.92
"1020",1,35,7,4,1,4,3,2,1.48
"1021",1,27,4,2,2,1,1,2,0.08
"1022",2,49,3,2,2,2,3,2,2.14
"1023",1,45,7,3,2,2,2,3,3.24
"1024",1,46,8,3,2,1,1,1,1.02
"1025",2,75,4,2,1,1,3,1,4.01
"1026",1,41,6,1,1,4,3,2,6.54
"1027",2,36,5,1,1,2,1,2,3.78
"1028",2,37,7,1,2,2,2,3,2.69
"1029",1,54,5,1,2,2,3,2,3.17
"1030",1,31,9,2,1,1,3,1,1.71
"1031",2,55,5,1,2,2,3,2,3.16
"1032",1,54,6,3,2,1,3,2,4.01
"1033",1,34,2,3,2,4,3,3,1
"1034",1,65,4,1,1,2,3,1,1.91
"1035",1,40,3,1,1,2,3,2,0.08
"1036",1,48,6,2,1,1,2,1,1.37
"1037",1,64,2,2,1,2,2,2,3.46
"1038",1,39,3,3,2,4,3,1,3.18
"1039",1,47,6,4,2,2,2,3,1.73
"1040",1,18,5,4,2,3,3,1,0.08
"1041",2,28,8,3,2,3,3,1,3.99
"1042",2,23,4,4,2,3,1,2,4.9
"1043",2,42,3,3,2,3,3,1,4.01
"1044",2,36,8,1,2,2,1,2,3.56
"1045",2,47,9,1,2,2,2,1,1.53
"1046",1,42,0,3,2,1,1,2,3.27
"1047",1,52,5,2,1,4,3,2,2.22
"1048",1,28,5,1,1,3,3,2,0.08
"1049",1,57,8,2,2,4,2,2,2.26
"1050",1,55,3,2,2,2,1,2,2.53
"1051",1,59,4,1,1,2,3,3,1.04
"1052",1,49,10,3,2,4,3,2,5.11
"1053",2,63,3,3,2,3,3,1,1.48
"1054",2,51,10,3,1,2,3,1,4.39
"1055",1,61,2,1,1,3,3,1,1.29
"1056",1,67,4,2,1,3,3,1,5.98
"1057",2,40,6,4,2,2,3,2,4.73
"1058",1,32,6,3,2,3,2,1,4.3
"1059",1,37,6,2,2,3,1,2,3.08
"1060",2,44,6,2,1,2,3,2,2.85
"1061",1,24,4,3,1,2,3,2,4.65
"1062",1,52,5,2,1,3,3,2,1.32
"1063",2,39,10,3,2,3,3,2,3
"1064",2,23,7,4,1,2,3,2,5.75
"1065",2,18,3,3,1,1,3,1,6.17
"1066",1,29,1,1,1,3,3,1,6.07
"1067",2,40,3,3,2,2,3,3,3.06
"1068",2,45,4,1,2,1,3,1,1.51
"1069",1,61,4,4,2,4,3,2,6.82
"1070",2,26,6,3,1,3,3,1,5.84
"1071",1,34,9,1,2,3,1,2,4.63
"1072",1,57,3,1,2,3,3,2,2.79
"1073",1,18,2,2,1,1,3,1,2.55
"1074",2,58,6,1,2,3,2,2,0.56
"1075",1,52,5,4,2,2,2,1,4.82
"1076",1,46,4,1,2,2,2,1,5.07
"1077",2,44,1,2,2,4,3,2,4.17
"1078",2,33,8,4,2,4,3,1,1.47
"1079",2,64,7,1,2,2,3,2,3.44
"1080",1,22,5,3,2,3,1,3,2.15
"1081",1,47,8,4,1,1,1,1,5.71
"1082",2,61,5,2,2,4,2,2,3.92
"1083",1,59,7,1,2,4,3,2,4.3
"1084",2,40,7,1,1,3,2,3,3.21
"1085",1,48,3,4,1,3,2,1,4.49
"1086",1,52,5,4,2,2,3,2,2.78
"1087",1,32,4,4,2,4,3,2,3.82
"1088",1,57,3,2,1,2,3,2,2.35
"1089",2,82,5,3,2,1,3,1,2.01
"1090",1,57,0,2,1,4,1,2,3.05
"1091",2,30,5,3,1,2,3,2,2.68
"1092",2,42,2,3,1,2,3,2,0.51
"1093",1,54,6,2,1,2,3,2,4.55
"1094",1,28,6,2,1,2,3,2,2.15
"1095",1,48,7,2,1,1,3,3,3.93
"1096",1,36,4,2,1,1,3,2,3.7
"1097",1,46,6,1,2,2,3,1,3.05
"1098",2,64,5,2,2,2,2,2,2.16
"1099",1,58,5,3,2,2,2,2,2.57
"1100",2,65,3,3,1,4,3,3,3.3
"1101",2,64,8,3,2,3,3,1,1.26
"1102",1,48,4,2,2,3,3,1,3.41
"1103",2,49,6,1,2,1,3,1,2.09
"1104",1,29,2,2,2,1,1,1,2.35
"1105",2,61,6,4,2,2,3,2,4.27
"1106",1,37,3,2,2,3,2,1,4.83
"1107",1,53,5,2,1,3,3,1,4.14
"1108",2,66,4,2,2,2,3,2,3.41
"1109",2,34,2,3,1,3,3,2,5.16
"1110",1,38,5,3,2,3,3,2,0.08
"1111",2,78,8,1,2,3,3,2,1.76
"1112",1,35,7,4,2,3,2,2,3.87
"1113",1,41,4,3,2,2,3,2,3.49
"1114",2,44,6,1,2,2,3,2,2.38
"1115",2,38,6,3,2,2,1,2,3.25
"1116",1,53,2,3,2,3,3,1,3.21
"1117",1,55,7,2,1,2,1,2,4.3
"1118",2,45,7,1,2,1,2,3,1.76
"1119",1,35,5,4,1,4,3,1,4.23
"1120",2,20,3,3,1,2,3,3,1.95
"1121",1,29,2,4,2,1,3,2,0.95
"1122",1,45,8,1,1,2,2,3,0.08
"1123",2,33,6,2,1,1,2,2,2.5
"1124",1,40,0,1,2,4,3,3,3.21
"1125",1,49,4,2,2,2,3,1,4.07
"1126",2,41,2,1,1,3,3,3,5.38
"1127",1,34,4,3,2,2,3,1,3.01
"1128",1,43,2,3,2,3,1,2,3.39
"1129",2,53,3,2,2,3,3,2,5.45
"1130",2,38,7,1,1,3,3,2,4.38
"1131",1,60,4,1,2,2,3,2,0.08
"1132",2,42,6,2,2,3,3,3,4.56
"1133",1,59,5,1,2,2,2,2,6.18
"1134",2,42,4,2,2,2,3,2,6.04
"1135",1,54,0,1,2,2,1,1,1.92
"1136",2,18,5,1,2,2,3,2,1.59
"1137",2,18,0,2,2,2,3,2,1.73
"1138",1,28,5,3,2,2,2,2,0.19
"1139",1,77,5,3,2,2,2,2,3.46
"1140",1,43,4,1,2,2,3,3,4.12
"1141",2,60,1,3,1,2,3,1,1.04
"1142",1,52,1,1,2,1,3,2,4.48
"1143",1,52,8,4,1,3,2,3,0.08
"1144",2,34,7,2,2,3,1,1,6.05
"1145",1,40,10,2,1,2,3,1,4.94
"1146",2,48,3,1,2,1,1,1,4.2
"1147",1,33,4,3,2,3,3,3,2.5
"1148",2,49,6,2,1,3,2,2,3.01
"1149",2,35,7,3,2,3,1,1,3.16
"1150",2,68,7,3,2,2,3,3,5.07
"1151",2,56,9,3,2,2,3,1,2.82
"1152",1,37,6,2,2,2,3,1,2.64
"1153",1,51,6,1,2,3,3,3,2.62
"1154",2,31,0,2,1,4,1,1,3.75
"1155",1,39,5,1,1,3,3,1,3.43
"1156",2,29,3,3,2,2,1,3,1.65
"1157",1,42,6,1,2,3,2,1,3.99
"1158",1,35,12,4,2,1,2,1,3.18
"1159",1,42,6,2,2,2,3,1,1.54
"1160",1,40,0,4,1,2,2,1,6.38
"1161",2,51,6,2,2,2,3,1,0.47
"1162",1,58,1,4,1,2,2,1,4.11
"1163",1,25,5,1,2,1,3,1,2.51
"1164",1,32,6,1,2,1,3,3,5.23
"1165",1,47,3,3,2,1,3,1,1.85
"1166",2,37,1,1,2,2,3,3,4.68
"1167",1,24,6,3,2,1,3,2,1.65
"1168",2,51,4,2,2,3,3,3,1.61
"1169",1,42,7,3,2,2,2,2,1.07
"1170",1,46,10,4,1,2,3,1,1.81
"1171",1,52,3,4,2,2,1,2,4.74
"1172",1,46,8,3,1,2,1,2,4.85
"1173",1,31,5,1,1,2,1,3,4.37
"1174",2,38,9,2,1,2,3,3,2.55
"1175",2,43,2,3,2,1,3,3,5.01
"1176",2,26,5,3,2,2,3,1,2.92
"1177",1,30,4,2,2,2,3,3,0.27
"1178",2,18,4,3,1,2,2,1,0.96
"1179",1,64,6,2,1,2,1,2,0.1
"1180",2,26,7,1,2,4,3,1,3.76
"1181",1,32,1,1,2,3,2,2,3.54
"1182",2,82,2,3,1,1,3,2,1.78
"1183",1,53,7,2,1,2,3,2,2.01
"1184",2,36,3,1,2,3,3,1,4.44
"1185",1,51,4,3,2,4,3,2,2.44
"1186",1,35,7,2,2,2,3,3,0.33
"1187",1,38,5,1,2,3,1,3,3.99
"1188",1,52,1,1,2,2,1,2,1.32
"1189",2,40,7,2,2,1,2,2,2.12
"1190",1,25,5,2,2,3,3,3,2.58
"1191",2,53,5,1,2,1,3,3,0.08
"1192",2,28,5,1,2,2,3,1,4.99
"1193",1,44,7,3,2,1,3,2,2.67
"1194",1,18,5,2,2,1,2,2,0.25
"1195",2,45,5,1,2,3,3,1,4.01
"1196",2,18,0,2,2,3,3,2,1.94
"1197",1,48,7,3,2,1,1,1,2.76
"1198",2,39,6,1,1,2,3,2,4.59
"1199",1,40,4,2,2,3,3,1,3.55
"1200",2,30,2,3,2,3,2,1,3.47
"1201",1,35,4,1,2,3,3,2,1.24
"1202",1,72,5,2,1,3,3,1,4
"1203",1,80,7,2,2,1,3,1,0.98
